Acción,Incidencia,Farola,Sticker,Potencia,Tecnologia,Tipo,LATITUD,LONGITUD,Descripción,Mes,Tiempo (Días),Operario,Estado
Preventivo,1693010,1653374,065254,46.3,LED,PRE,2.929756045,-75.29200302,Se ha realizado el mantenimiento preventivo sobre la farola: 1653374,Abril,7,cuad57,FINALIZADA
Preventivo,1693034,1653400,034505,46.3,LED,PRE,2.928464081,-75.29394803,Se ha realizado el mantenimiento preventivo sobre la farola: 1653400,Abril,7,cuad57,FINALIZADA
Preventivo,1691346,1653407,065229,46.3,LED,PRE,2.931073061,-75.29250196,Se ha realizado el mantenimiento preventivo sobre la farola: 1653407,Abril,3,cuad57,FINALIZADA
Preventivo,1691343,1653408,065217,46.3,LED,PRE,2.930945066,-75.29242796,Se ha realizado el mantenimiento preventivo sobre la farola: 1653408,Abril,3,cuad57,FINALIZADA
Preventivo,1691356,1653409,036988,46.3,LED,PRE,2.931754044,-75.29174196,Se ha realizado el mantenimiento preventivo sobre la farola: 1653409,Abril,3,cuad57,FINALIZADA
Preventivo,1691342,1653410,065218,46.3,LED,PRE,2.932236107,-75.29193302,Se ha realizado el mantenimiento preventivo sobre la farola: 1653410,Abril,3,cuad57,FINALIZADA
Preventivo,1693008,1653434,065220,46.3,LED,PRE,2.930266066,-75.29218402,Se ha realizado el mantenimiento preventivo sobre la farola: 1653434,Abril,7,cuad57,FINALIZADA
Preventivo,1693014,1653438,023534,46.3,LED,PRE,2.929230099,-75.29183803,Se ha realizado el mantenimiento preventivo sobre la farola: 1653438,Abril,7,cuad57,FINALIZADA
Preventivo,1691352,1653441,065274,46.3,LED,PRE,2.93268009,-75.29208899,Se ha realizado el mantenimiento preventivo sobre la farola: 1653441,Abril,3,cuad57,FINALIZADA
Preventivo,1694750,1653483,054150,46.3,LED,PRE,2.935602057,-75.27070297,Se ha realizado el mantenimiento preventivo sobre la farola: 1653483,Abril,1,cuad54,FINALIZADA
Preventivo,1694748,1653485,054177,46.3,LED,PRE,2.935648052,-75.27129498,Se ha realizado el mantenimiento preventivo sobre la farola: 1653485,Abril,1,cuad54,FINALIZADA
Preventivo,1690175,1653500,022284,37,LED,PRE,2.931591056,-75.27669796,Se ha realizado el mantenimiento preventivo sobre la farola: 1653500,Abril,1,cuad56,FINALIZADA
Preventivo,1688112,1653594,021919,37,LED,PRE,2.931527096,-75.27705401,Se ha realizado el mantenimiento preventivo sobre la farola: 1653594,Abril,1,cuad55 ,FINALIZADA
Preventivo,1694751,1653620,054127,46.3,LED,PRE,2.935558106,-75.27174398,Se ha realizado el mantenimiento preventivo sobre la farola: 1653620,Abril,1,cuad54,FINALIZADA
Preventivo,1694749,1653621,054146,46.3,LED,PRE,2.935518068,-75.27195399,Se ha realizado el mantenimiento preventivo sobre la farola: 1653621,Abril,1,cuad54,FINALIZADA
Preventivo,1690677,1653622,023714,46.3,LED,PRE,2.935512107,-75.27228198,Se ha realizado el mantenimiento preventivo sobre la farola: 1653622,Abril,1,cuad56,FINALIZADA
Preventivo,1690674,1653626,054142,46.3,LED,PRE,2.93547205,-75.27293498,Se ha realizado el mantenimiento preventivo sobre la farola: 1653626,Abril,1,cuad56,FINALIZADA
Preventivo,1696443,1653627,024707,46.3,LED,PRE,2.935429049,-75.27341702,Se ha realizado el mantenimiento preventivo sobre la farola: 1653627,Abril,0,cuad57,FINALIZADA
Preventivo,1687510,1653744,021184,37,LED,PRE,2.924848248,-75.27928232,Se ha realizado el mantenimiento preventivo sobre la farola: 1653744,Abril,1,cuad57,FINALIZADA
Preventivo,1687481,1656562,020747,37,LED,PRE,2.946657227,-75.29636833,Se ha realizado el mantenimiento preventivo sobre la farola: 1656562,Abril,1,cuad57,FINALIZADA
Preventivo,1687480,1656583,020746,37,LED,PRE,2.945578755,-75.29664897,Se ha realizado el mantenimiento preventivo sobre la farola: 1656583,Abril,1,cuad57,FINALIZADA
Preventivo,1691949,1656585,030909,46.3,LED,PRE,2.945814005,-75.29654114,Se ha realizado el mantenimiento preventivo sobre la farola: 1656585,Abril,2,cuad56,FINALIZADA
Preventivo,1691950,1656586,054386,46.3,LED,PRE,2.946039118,-75.29644582,Se ha realizado el mantenimiento preventivo sobre la farola: 1656586,Abril,2,cuad56,FINALIZADA
Preventivo,1687479,1656587,020760,37,LED,PRE,2.946273621,-75.29642402,Se ha realizado el mantenimiento preventivo sobre la farola: 1656587,Abril,1,cuad57,FINALIZADA
Preventivo,1691963,1656636,054385,46.3,LED,PRE,2.950232561,-75.29543325,Se ha realizado el mantenimiento preventivo sobre la farola: 1656636,Abril,2,cuad56,FINALIZADA
Preventivo,1687485,1656637,019588,37,LED,PRE,2.950617982,-75.29535489,Se ha realizado el mantenimiento preventivo sobre la farola: 1656637,Abril,1,cuad57,FINALIZADA
Preventivo,1687487,1656639,019482,37,LED,PRE,2.951185366,-75.29516958,Se ha realizado el mantenimiento preventivo sobre la farola: 1656639,Abril,1,cuad57,FINALIZADA
Preventivo,1687483,1656642,019574,37,LED,PRE,2.951955117,-75.29503202,Se ha realizado el mantenimiento preventivo sobre la farola: 1656642,Abril,1,cuad57,FINALIZADA
Preventivo,1691966,1656748,034033,46.3,LED,PRE,2.944290299,-75.29795763,Se ha realizado el mantenimiento preventivo sobre la farola: 1656748,Abril,2,cuad56,FINALIZADA
Preventivo,1687516,1657242,019575,37,LED,PRE,2.953298067,-75.29461601,Se ha realizado el mantenimiento preventivo sobre la farola: 1657242,Abril,1,cuad57,FINALIZADA
Preventivo,1687810,1657243,019483,37,LED,PRE,2.953009092,-75.29467604,Se ha realizado el mantenimiento preventivo sobre la farola: 1657243,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687817,1657244,020394,37,LED,PRE,2.95390804,-75.29451296,Se ha realizado el mantenimiento preventivo sobre la farola: 1657244,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687819,1657245,019947,37,LED,PRE,2.954207056,-75.29446102,Se ha realizado el mantenimiento preventivo sobre la farola: 1657245,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687818,1657246,020392,37,LED,PRE,2.954477036,-75.29438902,Se ha realizado el mantenimiento preventivo sobre la farola: 1657246,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687821,1657247,020396,37,LED,PRE,2.95486869,-75.29430441,Se ha realizado el mantenimiento preventivo sobre la farola: 1657247,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687822,1657285,019923,37,LED,PRE,2.955941118,-75.29399797,Se ha realizado el mantenimiento preventivo sobre la farola: 1657285,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687816,1657287,020377,37,LED,PRE,2.955653039,-75.29408896,Se ha realizado el mantenimiento preventivo sobre la farola: 1657287,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685307,1658200,019237,37,LED,PRE,2.9458881,-75.30190099,Se ha realizado el mantenimiento preventivo sobre la farola: 1658200,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685300,1658211,020431,37,LED,PRE,2.946507089,-75.30191304,Se ha realizado el mantenimiento preventivo sobre la farola: 1658211,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685321,1658223,035071,37,LED,PRE,2.948117063,-75.30198897,Se ha realizado el mantenimiento preventivo sobre la farola: 1658223,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685316,1658226,040719,37,LED,PRE,2.947854058,-75.30202696,Se ha realizado el mantenimiento preventivo sobre la farola: 1658226,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685315,1658228,035082,37,LED,PRE,2.948311037,-75.30196401,Se ha realizado el mantenimiento preventivo sobre la farola: 1658228,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685289,1658268,019255,37,LED,PRE,2.949101034,-75.30189898,Se ha realizado el mantenimiento preventivo sobre la farola: 1658268,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685320,1658330,035012,37,LED,PRE,2.949717046,-75.30188097,Se ha realizado el mantenimiento preventivo sobre la farola: 1658330,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685312,1658331,035005,37,LED,PRE,2.949930095,-75.30190397,Se ha realizado el mantenimiento preventivo sobre la farola: 1658331,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685287,1658332,019153,37,LED,PRE,2.949468075,-75.30187703,Se ha realizado el mantenimiento preventivo sobre la farola: 1658332,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685330,1658386,035074,37,LED,PRE,2.950926035,-75.302043,Se ha realizado el mantenimiento preventivo sobre la farola: 1658386,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685325,1658403,041425,37,LED,PRE,2.951623047,-75.30191604,Se ha realizado el mantenimiento preventivo sobre la farola: 1658403,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688970,1659173,019409,37,LED,PRE,2.946618112,-75.28510703,Se ha realizado el mantenimiento preventivo sobre la farola: 1659173,Abril,1,cuad54,FINALIZADA
Preventivo,1688100,1660221,041400,37,LED,PRE,2.944286,-75.289295,Se ha realizado el mantenimiento preventivo sobre la farola: 1660221,Abril,1,cuad55 ,FINALIZADA
Preventivo,1687826,1660222,041381,37,LED,PRE,2.944089,-75.289425,Se ha realizado el mantenimiento preventivo sobre la farola: 1660222,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688896,1660520,041390,37,LED,PRE,2.942099,-75.292241,Se ha realizado el mantenimiento preventivo sobre la farola: 1660520,Abril,2,cuad54,FINALIZADA
Preventivo,1691702,1661777,065130,46.3,LED,PRE,2.94394,-75.243766,Se ha realizado el mantenimiento preventivo sobre la farola: 1661777,Abril,2,cuad59,FINALIZADA
Preventivo,1691691,1661781,065114,46.3,LED,PRE,2.943474,-75.243475,Se ha realizado el mantenimiento preventivo sobre la farola: 1661781,Abril,2,cuad59,FINALIZADA
Preventivo,1691694,1661782,065111,46.3,LED,PRE,2.943289,-75.243409,Se ha realizado el mantenimiento preventivo sobre la farola: 1661782,Abril,2,cuad59,FINALIZADA
Preventivo,1691699,1661793,065128,46.3,LED,PRE,2.943597,-75.244464,Se ha realizado el mantenimiento preventivo sobre la farola: 1661793,Abril,2,cuad59,FINALIZADA
Preventivo,1691695,1661794,065118,46.3,LED,PRE,2.943297,-75.244364,Se ha realizado el mantenimiento preventivo sobre la farola: 1661794,Abril,2,cuad59,FINALIZADA
Preventivo,1688783,1661946,067100,37,LED,PRE,2.942562,-75.246482,Se ha realizado el mantenimiento preventivo sobre la farola: 1661946,Abril,1,cuad59,FINALIZADA
Preventivo,1691701,1661973,065159,46.3,LED,PRE,2.942772,-75.245219,Se ha realizado el mantenimiento preventivo sobre la farola: 1661973,Abril,2,cuad59,FINALIZADA
Preventivo,1691718,1661976,054280,46.3,LED,PRE,2.942846088,-75.24487099,Se ha realizado el mantenimiento preventivo sobre la farola: 1661976,Abril,2,cuad59,FINALIZADA
Preventivo,1691692,1661977,065117,46.3,LED,PRE,2.942887,-75.244546,Se ha realizado el mantenimiento preventivo sobre la farola: 1661977,Abril,2,cuad59,FINALIZADA
Preventivo,1691700,1661978,065140,46.3,LED,PRE,2.942917,-75.244266,Se ha realizado el mantenimiento preventivo sobre la farola: 1661978,Abril,2,cuad59,FINALIZADA
Preventivo,1691693,1661980,065119,46.3,LED,PRE,2.943021,-75.243673,Se ha realizado el mantenimiento preventivo sobre la farola: 1661980,Abril,2,cuad59,FINALIZADA
Preventivo,1691696,1661982,065129,46.3,LED,PRE,2.943177,-75.246215,Se ha realizado el mantenimiento preventivo sobre la farola: 1661982,Abril,2,cuad59,FINALIZADA
Preventivo,1691703,1662736,065198,46.3,LED,PRE,2.941161,-75.246541,Se ha realizado el mantenimiento preventivo sobre la farola: 1662736,Abril,2,cuad59,FINALIZADA
Preventivo,1691213,1662758,034259,46.3,LED,PRE,2.94151955,-75.24567383,Se ha realizado el mantenimiento preventivo sobre la farola: 1662758,Abril,11,cuad55 ,FINALIZADA
Preventivo,1691698,1662827,065102,46.3,LED,PRE,2.941673,-75.244722,Se ha realizado el mantenimiento preventivo sobre la farola: 1662827,Abril,2,cuad59,FINALIZADA
Preventivo,1688836,1663762,067122,37,LED,PRE,2.940799031,-75.26570803,Se ha realizado el mantenimiento preventivo sobre la farola: 1663762,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688835,1663768,067172,37,LED,PRE,2.9409321,-75.26613602,Se ha realizado el mantenimiento preventivo sobre la farola: 1663768,Abril,1,cuad55 ,FINALIZADA
Preventivo,1696437,1664265,054133,46.3,LED,PRE,2.935239112,-75.26913203,Se ha realizado el mantenimiento preventivo sobre la farola: 1664265,Abril,0,cuad57,FINALIZADA
Preventivo,1690675,1664272,034203,46.3,LED,PRE,2.935264118,-75.26935601,Se ha realizado el mantenimiento preventivo sobre la farola: 1664272,Abril,1,cuad56,FINALIZADA
Preventivo,1694747,1664302,054132,46.3,LED,PRE,2.935556068,-75.27008297,Se ha realizado el mantenimiento preventivo sobre la farola: 1664302,Abril,1,cuad54,FINALIZADA
Preventivo,1694745,1664303,023183,46.3,LED,PRE,2.93564613,-75.27042208,Se ha realizado el mantenimiento preventivo sobre la farola: 1664303,Abril,1,cuad54,FINALIZADA
Preventivo,1694753,1664304,024383,46.3,LED,PRE,2.93572966,-75.27059855,Se ha realizado el mantenimiento preventivo sobre la farola: 1664304,Abril,1,cuad54,FINALIZADA
Preventivo,1693031,1664940,034564,46.3,LED,PRE,2.928499069,-75.29369698,Se ha realizado el mantenimiento preventivo sobre la farola: 1664940,Abril,7,cuad57,FINALIZADA
Preventivo,1693030,1664941,034599,46.3,LED,PRE,2.928623097,-75.29337497,Se ha realizado el mantenimiento preventivo sobre la farola: 1664941,Abril,7,cuad57,FINALIZADA
Preventivo,1693029,1664974,034600,46.3,LED,PRE,2.928806079,-75.29282801,Se ha realizado el mantenimiento preventivo sobre la farola: 1664974,Abril,7,cuad57,FINALIZADA
Preventivo,1693028,1664976,036887,46.3,LED,PRE,2.928646118,-75.29321597,Se ha realizado el mantenimiento preventivo sobre la farola: 1664976,Abril,7,cuad57,FINALIZADA
Preventivo,1693025,1664980,023180,46.3,LED,PRE,2.928966046,-75.29242196,Se ha realizado el mantenimiento preventivo sobre la farola: 1664980,Abril,7,cuad57,FINALIZADA
Preventivo,1693024,1664981,023531,46.3,LED,PRE,2.929039041,-75.29212899,Se ha realizado el mantenimiento preventivo sobre la farola: 1664981,Abril,7,cuad57,FINALIZADA
Preventivo,1693023,1664982,024315,46.3,LED,PRE,2.929133109,-75.29186104,Se ha realizado el mantenimiento preventivo sobre la farola: 1664982,Abril,7,cuad57,FINALIZADA
Preventivo,1688791,1664987,065259,46.3,LED,PRE,2.931977037,-75.29283099,Se ha realizado el mantenimiento preventivo sobre la farola: 1664987,Abril,1,cuad59,FINALIZADA
Preventivo,1691321,1664988,065255,46.3,LED,PRE,2.932217034,-75.29290502,Se ha realizado el mantenimiento preventivo sobre la farola: 1664988,Abril,3,cuad57,FINALIZADA
Preventivo,1691355,1664989,065221,46.3,LED,PRE,2.931442056,-75.29261804,Se ha realizado el mantenimiento preventivo sobre la farola: 1664989,Abril,3,cuad57,FINALIZADA
Preventivo,1691354,1664990,065278,46.3,LED,PRE,2.931994037,-75.29183002,Se ha realizado el mantenimiento preventivo sobre la farola: 1664990,Abril,3,cuad57,FINALIZADA
Preventivo,1691357,1664995,023238,46.3,LED,PRE,2.930711031,-75.29135701,Se ha realizado el mantenimiento preventivo sobre la farola: 1664995,Abril,3,cuad57,FINALIZADA
Preventivo,1691348,1665013,065273,46.3,LED,PRE,2.933398069,-75.29238801,Se ha realizado el mantenimiento preventivo sobre la farola: 1665013,Abril,3,cuad57,FINALIZADA
Preventivo,1688792,1665019,067381,46.3,LED,PRE,2.933075066,-75.293176,Se ha realizado el mantenimiento preventivo sobre la farola: 1665019,Abril,1,cuad59,FINALIZADA
Preventivo,1693009,1665075,065242,46.3,LED,PRE,2.929990063,-75.29210602,Se ha realizado el mantenimiento preventivo sobre la farola: 1665075,Abril,7,cuad57,FINALIZADA
Preventivo,1693007,1665076,065272,46.3,LED,PRE,2.930468052,-75.292306,Se ha realizado el mantenimiento preventivo sobre la farola: 1665076,Abril,7,cuad57,FINALIZADA
Preventivo,1693016,1665086,023537,46.3,LED,PRE,2.929188092,-75.291602,Se ha realizado el mantenimiento preventivo sobre la farola: 1665086,Abril,7,cuad57,FINALIZADA
Preventivo,1693015,1665087,023579,46.3,LED,PRE,2.929291114,-75.29134404,Se ha realizado el mantenimiento preventivo sobre la farola: 1665087,Abril,7,cuad57,FINALIZADA
Preventivo,1693013,1665091,034568,46.3,LED,PRE,2.929481039,-75.29192097,Se ha realizado el mantenimiento preventivo sobre la farola: 1665091,Abril,7,cuad57,FINALIZADA
Preventivo,1691349,1665114,065252,46.3,LED,PRE,2.932467057,-75.29200498,Se ha realizado el mantenimiento preventivo sobre la farola: 1665114,Abril,3,cuad57,FINALIZADA
Preventivo,1691350,1665115,065283,46.3,LED,PRE,2.932927052,-75.29216797,Se ha realizado el mantenimiento preventivo sobre la farola: 1665115,Abril,3,cuad57,FINALIZADA
Preventivo,1688787,1665116,065256,46.3,LED,PRE,2.933182059,-75.292269,Se ha realizado el mantenimiento preventivo sobre la farola: 1665116,Abril,1,cuad59,FINALIZADA
Preventivo,1691341,1665120,065275,46.3,LED,PRE,2.932485076,-75.29297897,Se ha realizado el mantenimiento preventivo sobre la farola: 1665120,Abril,3,cuad57,FINALIZADA
Preventivo,1688794,1665121,065268,46.3,LED,PRE,2.932699099,-75.29308502,Se ha realizado el mantenimiento preventivo sobre la farola: 1665121,Abril,1,cuad59,FINALIZADA
Preventivo,1691318,1665122,065276,46.3,LED,PRE,2.932954108,-75.29317903,Se ha realizado el mantenimiento preventivo sobre la farola: 1665122,Abril,3,cuad57,FINALIZADA
Preventivo,1694752,1665390,024258,46.3,LED,PRE,2.935602118,-75.27156798,Se ha realizado el mantenimiento preventivo sobre la farola: 1665390,Abril,1,cuad54,FINALIZADA
Preventivo,1690182,1665430,053104,37,LED,PRE,2.932133029,-75.27499398,Se ha realizado el mantenimiento preventivo sobre la farola: 1665430,Abril,1,cuad56,FINALIZADA
Preventivo,1690181,1665431,053114,37,LED,PRE,2.931949103,-75.27536503,Se ha realizado el mantenimiento preventivo sobre la farola: 1665431,Abril,1,cuad56,FINALIZADA
Preventivo,1690183,1665434,053130,37,LED,PRE,2.931790031,-75.27583804,Se ha realizado el mantenimiento preventivo sobre la farola: 1665434,Abril,1,cuad56,FINALIZADA
Preventivo,1690179,1665435,053102,37,LED,PRE,2.931790031,-75.27583804,Se ha realizado el mantenimiento preventivo sobre la farola: 1665435,Abril,1,cuad56,FINALIZADA
Preventivo,1690176,1665436,021906,37,LED,PRE,2.931591056,-75.27669796,Se ha realizado el mantenimiento preventivo sobre la farola: 1665436,Abril,1,cuad56,FINALIZADA
Preventivo,1690172,1665437,021901,37,LED,PRE,2.931591056,-75.27669796,Se ha realizado el mantenimiento preventivo sobre la farola: 1665437,Abril,1,cuad56,FINALIZADA
Preventivo,1688115,1665438,022276,37,LED,PRE,2.931591056,-75.27669796,Se ha realizado el mantenimiento preventivo sobre la farola: 1665438,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688105,1665594,021989,37,LED,PRE,2.934863034,-75.27576203,Se ha realizado el mantenimiento preventivo sobre la farola: 1665594,Abril,1,cuad55 ,FINALIZADA
Preventivo,1690396,1665773,022392,37,LED,PRE,2.930451071,-75.27914,Se ha realizado el mantenimiento preventivo sobre la farola: 1665773,Abril,12,cuad54,FINALIZADA
Preventivo,1688814,1665803,022198,37,LED,PRE,2.927578062,-75.27644997,Se ha realizado el mantenimiento preventivo sobre la farola: 1665803,Abril,1,cuad59,FINALIZADA
Preventivo,1688103,1665951,021988,37,LED,PRE,2.931393243,-75.27761214,Se ha realizado el mantenimiento preventivo sobre la farola: 1665951,Abril,1,cuad55 ,FINALIZADA
Preventivo,1690676,1666038,054140,46.3,LED,PRE,2.935525062,-75.27257803,Se ha realizado el mantenimiento preventivo sobre la farola: 1666038,Abril,1,cuad56,FINALIZADA
Preventivo,1690673,1666060,054143,46.3,LED,PRE,2.935484039,-75.27311,Se ha realizado el mantenimiento preventivo sobre la farola: 1666060,Abril,1,cuad56,FINALIZADA
Preventivo,1696439,1666064,024742,46.3,LED,PRE,2.935261097,-75.27394698,Se ha realizado el mantenimiento preventivo sobre la farola: 1666064,Abril,0,cuad57,FINALIZADA
Preventivo,1694760,1666135,023189,46.3,LED,PRE,2.934269107,-75.28116099,Se ha realizado el mantenimiento preventivo sobre la farola: 1666135,Abril,1,cuad54,FINALIZADA
Preventivo,1694757,1666136,024341,46.3,LED,PRE,2.934031075,-75.28154696,Se ha realizado el mantenimiento preventivo sobre la farola: 1666136,Abril,1,cuad54,FINALIZADA
Preventivo,1694758,1666137,023116,46.3,LED,PRE,2.933606056,-75.282231,Se ha realizado el mantenimiento preventivo sobre la farola: 1666137,Abril,1,cuad54,FINALIZADA
Preventivo,1688821,1666762,022192,37,LED,PRE,2.92716206,-75.27799596,Se ha realizado el mantenimiento preventivo sobre la farola: 1666762,Abril,1,cuad55 ,FINALIZADA
Preventivo,1691308,1667131,036152,60.2,LED,PRE,2.921338317,-75.28740832,Se ha realizado el mantenimiento preventivo sobre la farola: 1667131,Abril,3,cuad56,FINALIZADA
Preventivo,1688827,1667138,020622,37,LED,PRE,2.921845629,-75.28545006,Se ha realizado el mantenimiento preventivo sobre la farola: 1667138,Abril,1,cuad55 ,FINALIZADA
Preventivo,1691690,1667408,024657,46.3,LED,PRE,2.925684,-75.29212,Se ha realizado el mantenimiento preventivo sobre la farola: 1667408,Abril,2,cuad59,FINALIZADA
Preventivo,1691688,1667409,024645,46.3,LED,PRE,2.925738,-75.291997,Se ha realizado el mantenimiento preventivo sobre la farola: 1667409,Abril,2,cuad59,FINALIZADA
Preventivo,1691686,1667410,024654,46.3,LED,PRE,2.92578,-75.291896,Se ha realizado el mantenimiento preventivo sobre la farola: 1667410,Abril,2,cuad59,FINALIZADA
Preventivo,1688826,1667430,032299,37,LED,PRE,2.9203941,-75.27962615,Se ha realizado el mantenimiento preventivo sobre la farola: 1667430,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688785,1672254,067109,37,LED,PRE,2.900717,-75.279823,Se ha realizado el mantenimiento preventivo sobre la farola: 1672254,Abril,1,cuad59,FINALIZADA
Preventivo,1688784,1672255,067096,37,LED,PRE,2.901047,-75.279755,Se ha realizado el mantenimiento preventivo sobre la farola: 1672255,Abril,1,cuad59,FINALIZADA
Preventivo,1691204,1718872,053038,37,LED,PRE,2.943427075,-75.24532698,Se ha realizado el mantenimiento preventivo sobre la farola: 1718872,Abril,11,cuad55 ,FINALIZADA
Preventivo,1688891,1721030,032392,37,LED,PRE,2.94245712,-75.2919689,Se ha realizado el mantenimiento preventivo sobre la farola: 1721030,Abril,2,cuad54,FINALIZADA
Preventivo,1691687,1721676,024649,46.3,LED,PRE,2.92583,-75.291755,Se ha realizado el mantenimiento preventivo sobre la farola: 1721676,Abril,2,cuad59,FINALIZADA
Preventivo,1691684,1721680,024656,46.3,LED,PRE,2.925738,-75.291997,Se ha realizado el mantenimiento preventivo sobre la farola: 1721680,Abril,2,cuad59,FINALIZADA
Preventivo,1691689,1721683,024643,46.3,LED,PRE,2.925626,-75.292292,Se ha realizado el mantenimiento preventivo sobre la farola: 1721683,Abril,2,cuad59,FINALIZADA
Preventivo,1685293,1722316,040721,37,LED,PRE,2.948717115,-75.30177497,Se ha realizado el mantenimiento preventivo sobre la farola: 1722316,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685317,1722320,040712,37,LED,PRE,2.94846506,-75.30180198,Se ha realizado el mantenimiento preventivo sobre la farola: 1722320,Abril,1,cuad55 ,FINALIZADA
Preventivo,1685296,1723929,019204,37,LED,PRE,2.945623107,-75.30193098,Se ha realizado el mantenimiento preventivo sobre la farola: 1723929,Abril,1,cuad55 ,FINALIZADA
Preventivo,1690402,1727837,019930,37,LED,PRE,2.941600097,-75.25744496,Se ha realizado el mantenimiento preventivo sobre la farola: 1727837,Abril,12,cuad54,FINALIZADA
Preventivo,1692032,1727907,024348,46.3,LED,PRE,2.942271094,-75.25791096,Se ha realizado el mantenimiento preventivo sobre la farola: 1727907,Abril,10,cuad55 ,FINALIZADA
Preventivo,1687502,1729111,020805,37,LED,PRE,2.922945089,-75.27943599,Se ha realizado el mantenimiento preventivo sobre la farola: 1729111,Abril,1,cuad57,FINALIZADA
Preventivo,1690672,1729155,054156,46.3,LED,PRE,2.934495092,-75.27246602,Se ha realizado el mantenimiento preventivo sobre la farola: 1729155,Abril,4,cuad56,FINALIZADA
Preventivo,1688833,1731439,022699,37,LED,PRE,2.921685116,-75.269118,Se ha realizado el mantenimiento preventivo sobre la farola: 1731439,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688832,1731444,020830,37,LED,PRE,2.921397099,-75.26895398,Se ha realizado el mantenimiento preventivo sobre la farola: 1731444,Abril,1,cuad55 ,FINALIZADA
Preventivo,1688816,1731484,034491,46.3,LED,PRE,2.927864095,-75.27438304,Se ha realizado el mantenimiento preventivo sobre la farola: 1731484,Abril,1,cuad59,FINALIZADA
Preventivo,1688817,1731988,053381,37,LED,PRE,2.928919408,-75.27591598,Se ha realizado el mantenimiento preventivo sobre la farola: 1731988,Abril,1,cuad55 ,FINALIZADA
Preventivo,1690682,1733001,024436,46.3,LED,PRE,2.936643622,-75.26626116,Se ha realizado el mantenimiento preventivo sobre la farola: 1733001,Abril,1,cuad56,FINALIZADA
Preventivo,1690687,1735146,024674,46.3,LED,PRE,2.93715905,-75.26767736,Se ha realizado el mantenimiento preventivo sobre la farola: 1735146,Abril,1,cuad56,FINALIZADA
Preventivo,1690683,1735147,023403,46.3,LED,PRE,2.938196369,-75.26770866,Se ha realizado el mantenimiento preventivo sobre la farola: 1735147,Abril,1,cuad56,FINALIZADA
Preventivo,1688834,1737324,053473,37,LED,PRE,2.941484931,-75.26588114,Se ha realizado el mantenimiento preventivo sobre la farola: 1737324,Abril,1,cuad55 ,FINALIZADA
Preventivo,1690398,1737400,053368,37,LED,PRE,2.943424438,-75.24084782,Se ha realizado el mantenimiento preventivo sobre la farola: 1737400,Abril,12,cuad54,FINALIZADA
Podas,1690945,1630577,063062,60.2,LED,PRE-PODA,2.933292474,-75.29485398,Se ha realizado el mantenimiento preventivo sobre la farola: 1630577,Abril,0,cuad63,FINALIZADA
Podas,1700661,1630801,016497,27.8,LED,PRE-PODA,2.977359164,-75.29051699,Se ha realizado el mantenimiento preventivo sobre la farola: 1630801,Abril,1,cuad59,FINALIZADA
Podas,1695332,1630849,028139,92.6,LED,PRE-PODA,2.971101102,-75.29565898,Se ha realizado el mantenimiento preventivo sobre la farola: 1630849,Abril,0,cuad59,FINALIZADA
Podas,1700676,1631001,031368,200,LED,PRE-PODA,2.959450109,-75.29418903,Se ha realizado el mantenimiento preventivo sobre la farola: 1631001,Abril,1,cuad63,FINALIZADA
Podas,1700677,1631002,007473,27.8,LED,PRE-PODA,2.959450109,-75.29418903,Se ha realizado el mantenimiento preventivo sobre la farola: 1631002,Abril,1,cuad63,FINALIZADA
Podas,1701426,1631003,031324,200,LED,PRE-PODA,2.959320093,-75.29422904,Se ha realizado el mantenimiento preventivo sobre la farola: 1631003,Abril,0,cuad63,FINALIZADA
Podas,1700678,1631004,031371,200,LED,PRE-PODA,2.959310114,-75.29433198,Se ha realizado el mantenimiento preventivo sobre la farola: 1631004,Abril,1,cuad63,FINALIZADA
Podas,1685553,1631119,031318,200,LED,PRE-PODA,2.947762109,-75.28437098,Se ha realizado el mantenimiento preventivo sobre la farola: 1631119,Abril,0,cuad63,FINALIZADA
